time,gFx,gFy,gFz,TgF
5.528792,0.0836,1.4412,-0.3513,1.49
5.547928,0.0806,1.0791,-0.1825,1.10
5.557421,0.1153,0.9372,-0.0501,0.95
5.574110,0.2441,0.7859,0.3000,0.88
5.610872,0.1092,1.4319,-0.0066,1.44
5.630350,-0.0010,1.3244,0.0205,1.32
5.640919,0.0603,1.2245,-0.0347,1.23
5.657326,0.1278,1.1563,-0.0012,1.16
5.675588,0.0882,1.0774,0.2001,1.10
5.712401,-0.0706,0.9374,0.3007,0.99
5.731270,0.0002,0.9022,0.2072,0.93
5.740974,0.0638,0.8885,0.1397,0.90
5.758762,0.1590,0.8761,0.0450,0.89
5.774799,0.1774,0.8758,0.0450,0.89
5.812391,0.1024,0.7835,0.1300,0.80
5.831330,0.0618,0.7217,0.1375,0.74
5.841271,0.0667,0.7078,0.1698,0.73
5.860354,0.1055,0.7571,0.1546,0.78
5.874746,0.1241,0.8240,0.1319,0.84
5.909412,0.0149,0.7627,0.0965,0.77
5.930182,0.0232,0.7151,0.0342,0.72
5.952022,0.0887,0.8807,0.0147,0.89
5.959668,0.1246,0.9533,0.0691,0.96
5.975762,0.1434,1.0043,0.1158,1.02
6.010342,0.1116,0.8622,0.3161,0.93
6.030702,0.1444,0.9232,0.1368,0.94
6.053179,0.0762,1.0930,0.0322,1.10
6.060014,0.0364,1.1219,0.0198,1.12
6.093164,-0.0645,1.1062,0.1358,1.12
6.109401,-0.0555,1.2403,-0.0110,1.24
6.130632,0.0618,1.3493,-0.1253,1.36
6.146335,0.1559,1.2330,-0.0872,1.25
6.175631,0.0103,0.8573,0.1845,0.88
6.193228,-0.0694,0.8380,0.2477,0.88
6.214449,-0.0633,1.1241,0.0909,1.13
6.235014,-0.0496,1.5103,-0.0401,1.51
6.242823,-0.0090,1.6151,-0.1358,1.62
6.278070,-0.0804,1.3107,0.1048,1.32
6.293649,-0.1730,1.1030,0.3161,1.16
6.314651,-0.0276,0.9569,0.3112,1.01
6.335469,0.0831,0.9765,0.1837,1.00
6.344036,0.1060,0.9877,0.1459,1.00
6.376828,0.1669,0.9428,0.0227,0.96
6.394707,0.1356,0.8700,-0.0093,0.88
6.410894,0.0909,0.8182,0.0481,0.82
6.433910,0.0217,0.8131,0.0696,0.82
6.454236,-0.0398,0.8785,0.0125,0.88
6.477131,-0.0547,0.8819,0.0191,0.88
6.494614,-0.0237,0.8639,0.0242,0.86
6.511654,0.0022,0.8421,0.1187,0.85
6.531338,0.0005,0.8348,0.0875,0.84
6.549845,0.0188,0.8309,0.1014,0.84
6.578063,0.0220,0.8575,0.1165,0.87
6.596301,0.0547,0.9034,0.0603,0.91
6.611812,0.0581,0.9308,0.0308,0.93
6.633944,0.0371,0.8749,0.1336,0.89
6.654120,-0.0090,0.8502,0.2194,0.88
6.678179,0.0100,0.9482,0.1881,0.97
6.694796,0.0508,0.9662,0.1197,0.97
6.711333,0.0523,0.9508,0.0933,0.96
6.733398,0.0459,0.9025,0.2428,0.94
6.753579,0.1163,1.0840,0.3332,1.14
6.778009,0.1688,1.3957,-0.0430,1.41
6.799046,0.1212,1.5631,-0.2128,1.58
6.812685,0.0281,1.4583,-0.2336,1.48
6.832709,0.0308,1.0652,-0.0867,1.07
6.854252,0.3520,0.7219,0.5441,0.97
6.879788,0.3992,1.2479,0.3320,1.35
6.895167,0.1805,1.5135,0.0987,1.53
6.918043,-0.0073,1.4055,-0.1732,1.42
6.939178,0.1182,1.1319,-0.0682,1.14
6.962237,0.1419,0.8981,0.4055,1.00
6.978223,0.1021,0.7996,0.5272,0.96
6.996279,0.0850,0.8348,0.3149,0.90
7.018255,0.0972,0.8954,0.1945,0.92
7.038494,0.0694,0.8844,0.0479,0.89
7.062806,0.0877,0.8341,-0.0081,0.84
7.078920,0.0711,0.8192,0.0122,0.82
7.097054,0.0618,0.8575,0.0144,0.86
7.114593,0.0432,0.9088,-0.0151,0.91
7.133426,-0.0144,0.8854,0.0503,0.89
7.155372,-0.0657,0.7664,0.1178,0.78
7.179420,-0.0098,0.7109,0.2025,0.74
7.197328,0.0889,0.8089,0.1207,0.82
7.214530,0.1029,0.8629,0.0862,0.87
7.235121,0.0897,0.8050,0.1041,0.82
7.263282,0.2123,0.8817,0.0821,0.91
7.281212,0.2546,0.9914,0.1642,1.04
7.296859,0.2314,1.0280,0.2563,1.08
7.318392,0.0357,0.9149,0.2079,0.94
7.336096,-0.0708,0.8473,0.1070,0.86
7.363794,0.0682,1.0456,-0.0220,1.05
7.381016,0.0621,1.2777,0.1859,1.29
7.397081,0.0752,1.3586,0.3630,1.41
7.418875,0.0787,1.0972,0.0337,1.10
7.438158,0.0325,0.9262,-0.1903,0.95
7.464321,0.1407,1.0073,-0.0127,1.02
7.480995,0.1390,1.0429,0.1693,1.07
7.498655,0.0127,1.0881,0.1654,1.10
7.519828,-0.1048,1.4952,0.2250,1.52
7.541184,0.0816,1.6603,-0.3469,1.70
7.564968,-0.1378,1.1460,-0.2262,1.18
7.581172,-0.2455,0.9723,0.2756,1.04
7.600260,-0.1622,0.9096,0.4842,1.04
7.637537,0.1471,0.9894,0.1138,1.01
7.658035,0.1647,1.0566,-0.0814,1.07
7.667936,0.0831,1.0280,-0.0972,1.04
7.682001,-0.0017,0.9831,-0.0105,0.98
7.714903,-0.1239,0.8116,0.1075,0.83
7.739644,-0.0975,0.7664,0.1495,0.79
7.761763,-0.0125,0.7896,0.1322,0.80
7.762292,-0.0071,0.7925,0.1295,0.80
7.781510,0.0286,0.8236,0.0603,0.83
7.818299,0.0315,0.8065,0.0303,0.81
7.836414,0.0012,0.8363,0.0762,0.84
7.848142,-0.0366,0.9010,0.0655,0.90
7.865852,-0.0838,0.9464,0.0161,0.95
7.899580,0.0266,0.8695,0.2221,0.90
7.915595,0.0550,0.8519,0.2450,0.89
7.937463,0.0205,0.9526,0.1480,0.96
7.959093,-0.0281,1.0776,0.0603,1.08
7.967949,-0.0115,1.0652,0.0574,1.07
7.999353,0.1498,1.0029,0.2394,1.04
8.022029,0.1700,1.3481,0.0281,1.36
8.050930,-0.1544,1.4644,-0.4713,1.55
8.051195,-0.1544,1.4644,-0.4713,1.55
8.083094,0.2629,1.0173,0.3977,1.12
8.099696,0.3635,0.9872,0.5934,1.21
8.122819,0.2966,1.2228,0.1043,1.26
8.144514,0.1451,1.3647,-0.4038,1.43
8.153173,0.1273,1.3710,-0.4415,1.45
8.182974,0.0792,1.1561,0.0713,1.16
8.200331,0.0235,0.9411,0.4390,1.04
8.228716,-0.0081,0.8201,0.3792,0.90
8.243367,0.0906,0.9267,0.1119,0.94
8.250724,0.1363,0.9787,0.0144,0.99
8.283672,0.1808,1.0039,-0.1011,1.03
8.301575,0.0804,0.8976,0.0169,0.90
8.317475,-0.0049,0.8199,0.1361,0.83
8.340165,-0.0176,0.8370,0.1070,0.84
8.358909,0.0423,0.9125,0.0066,0.91
8.384946,0.1051,0.9704,-0.0266,0.98
8.401609,0.1041,0.9518,0.0039,0.96
8.422809,0.1229,0.9064,0.0880,0.92
8.441430,0.1207,0.9022,0.1126,0.92
8.467393,0.0740,0.8741,0.0919,0.88
8.485129,0.0530,0.8551,0.0557,0.86
8.501425,0.0650,0.8433,0.1290,0.86
8.522582,0.1415,0.8218,0.1823,0.85
8.544224,0.2712,0.8321,0.1854,0.89
