time,gFx,gFy,gFz,TgF
4.242277,0.0396,1.0080,0.0926,1.01
4.259533,0.0425,1.0021,0.0938,1.01
4.296618,0.0503,0.9914,0.1102,1.00
4.309940,0.0515,0.9977,0.0772,1.00
4.325414,0.0464,1.0041,0.0711,1.01
4.343093,0.0332,1.0144,0.0814,1.02
4.377422,0.0432,1.0068,0.0770,1.01
4.397212,0.0403,1.0048,0.0882,1.01
4.408650,0.0420,1.0007,0.0901,1.01
4.425922,0.0374,0.9948,0.0911,1.00
4.461207,0.0359,0.9977,0.0945,1.00
4.475519,0.0374,0.9968,0.0909,1.00
4.494646,0.0384,0.9955,0.0858,1.00
4.508770,0.0408,0.9951,0.0870,1.00
4.525206,0.0384,0.9960,0.0862,1.00
4.559012,0.0430,1.0041,0.0931,1.01
4.576664,0.0349,1.0036,0.0804,1.01
4.598679,0.0410,0.9999,0.0906,1.00
4.611197,0.0379,1.0024,0.0965,1.01
4.627066,0.0335,0.9997,0.0901,1.00
4.659574,0.0352,1.0048,0.0916,1.01
4.677515,0.0364,1.0009,0.0892,1.01
4.697463,0.0391,1.0012,0.0904,1.01
4.711067,0.0401,0.9977,0.0955,1.00
4.727700,0.0410,0.9990,0.0955,1.00
4.760057,0.0391,1.0031,0.0850,1.01
4.778829,0.0315,1.0021,0.0804,1.01
4.798599,0.0332,0.9975,0.0865,1.00
4.811132,0.0332,0.9985,0.0887,1.00
4.827705,0.0366,0.9995,0.0833,1.00
4.861272,0.0322,1.0019,0.0845,1.01
4.877868,0.0344,1.0039,0.0823,1.01
4.900731,0.0379,1.0009,0.0821,1.00
4.910015,0.0379,1.0009,0.0828,1.01
4.944063,0.0349,1.0002,0.0858,1.00
4.962246,0.0315,1.0002,0.0855,1.00
4.977658,0.0337,0.9982,0.0831,1.00
5.001472,0.0349,1.0039,0.0792,1.01
5.012944,0.0357,1.0039,0.0792,1.01
5.045163,0.0303,1.0029,0.0760,1.01
5.062107,0.0286,1.0012,0.0862,1.01
5.077917,0.0303,0.9980,0.0921,1.00
5.099684,0.0325,1.0019,0.0750,1.01
5.111606,0.0381,0.9955,0.1214,1.00
5.146079,0.0408,0.9997,0.0674,1.00
5.162119,0.0281,1.0092,0.0770,1.01
5.184934,0.0364,1.0083,0.0762,1.01
5.196684,0.0369,1.0102,0.0748,1.01
5.211319,0.0384,1.0090,0.0826,1.01
5.245464,0.0374,1.0007,0.0801,1.00
5.262322,0.0327,1.0029,0.0828,1.01
5.283597,0.0332,1.0009,0.0794,1.00
5.295855,0.0337,0.9982,0.0789,1.00
5.312105,0.0347,0.9999,0.0794,1.00
5.345612,0.0330,0.9970,0.0804,1.00
5.363306,0.0325,0.9992,0.0748,1.00
5.380100,0.0349,1.0092,0.0625,1.01
5.401290,0.0249,1.0068,0.0694,1.01
5.413335,0.0298,1.0041,0.0767,1.01
5.449034,0.0325,1.0041,0.0765,1.01
5.463454,0.0359,1.0043,0.0777,1.01
5.481306,0.0381,1.0029,0.0814,1.01
5.499913,0.0354,0.9977,0.0828,1.00
5.513932,0.0357,0.9985,0.0814,1.00
5.547621,0.0325,0.9975,0.0777,1.00
5.563881,0.0313,0.9977,0.0750,1.00
5.579655,0.0303,0.9985,0.0789,1.00
5.603425,0.0300,1.0004,0.0787,1.00
5.630360,0.0300,1.0070,0.0821,1.01
5.647107,0.0315,1.0053,0.0811,1.01
5.665123,0.0298,1.0043,0.0774,1.01
5.681433,0.0288,1.0061,0.0782,1.01
5.702528,0.0300,1.0078,0.0779,1.01
5.731214,0.0369,1.0068,0.0799,1.01
5.747865,0.0332,1.0026,0.0845,1.01
5.764150,0.0330,1.0019,0.0848,1.01
5.787102,0.0325,0.9977,0.0884,1.00
5.797033,0.0340,0.9963,0.0875,1.00
5.831547,0.0322,0.9992,0.0809,1.00
5.847927,0.0286,0.9990,0.0823,1.00
5.865424,0.0257,1.0002,0.0818,1.00
5.883023,0.0244,1.0017,0.0789,1.01
5.902499,0.0274,1.0063,0.0772,1.01
5.931316,0.0266,1.0029,0.0958,1.01
5.947769,0.0244,1.0039,0.0806,1.01
5.965948,0.0298,1.0026,0.1073,1.01
5.981567,0.0283,0.9980,0.0699,1.00
6.003631,0.0266,1.0002,0.0701,1.00
6.019006,0.0188,1.0092,0.0770,1.01
6.049449,0.0347,0.9999,0.0823,1.00
6.066628,0.0291,1.0073,0.0845,1.01
6.082131,0.0269,1.0041,0.0882,1.01
6.103259,0.0252,1.0004,0.0889,1.00
6.131565,0.0242,1.0012,0.0945,1.01
6.149324,0.0257,0.9975,0.0931,1.00
6.165447,0.0254,0.9992,0.0887,1.00
6.186005,0.0247,0.9995,0.0862,1.00
6.215998,0.0222,1.0004,0.0855,1.00
6.232139,0.0213,1.0043,0.0611,1.01
6.249423,0.0259,0.9977,0.0992,1.00
6.266841,0.0274,1.0036,0.0814,1.01
6.283302,0.0327,1.0036,0.0958,1.01
6.313639,0.0237,0.9997,0.0884,1.00
6.336693,0.0259,1.0021,0.0928,1.01
6.348726,0.0276,1.0014,0.0931,1.01
6.365183,0.0266,0.9990,0.0909,1.00
6.384382,0.0261,1.0021,0.0882,1.01
6.402250,0.0274,0.9987,0.0892,1.00
6.433754,0.0247,0.9999,0.0872,1.00
6.449565,0.0239,1.0029,0.0840,1.01
6.466809,0.0244,1.0039,0.0814,1.01
6.483679,0.0257,1.0017,0.0828,1.01
6.503874,0.0271,1.0026,0.0855,1.01
6.537349,0.0232,1.0026,0.0818,1.01
6.549991,0.0239,1.0036,0.0801,1.01
6.567003,0.0237,1.0036,0.0814,1.01
6.584073,0.0264,1.0004,0.0828,1.00
6.605404,0.0281,1.0002,0.0838,1.00
6.634045,0.0225,1.0007,0.0831,1.00
6.650979,0.0227,1.0004,0.0804,1.00
6.668313,0.0239,1.0012,0.0818,1.00
6.687323,0.0232,1.0017,0.0806,1.01
6.717368,0.0242,1.0053,0.0823,1.01
6.733749,0.0252,1.0065,0.0770,1.01
6.751092,0.0266,1.0063,0.0911,1.01
6.769166,0.0222,1.0019,0.0904,1.01
6.807522,0.0298,0.9980,0.0696,1.00
6.808106,0.0298,0.9980,0.0696,1.00
6.834653,0.0259,1.0046,0.0740,1.01
6.851834,0.0232,1.0090,0.0836,1.01
6.869130,0.0371,0.9995,0.0845,1.00
6.889752,0.0332,1.0061,0.0853,1.01
6.917761,0.0247,1.0021,0.0882,1.01
6.935018,0.0230,0.9995,0.0826,1.00
6.952838,0.0252,0.9999,0.0848,1.00
6.969387,0.0266,0.9968,0.0880,1.00
7.006989,0.0308,0.9953,0.0877,1.00
7.020745,0.0269,1.0002,0.0872,1.00
7.036036,0.0261,0.9992,0.0853,1.00
7.051830,0.0235,1.0043,0.0726,1.01
7.069612,0.0327,1.0004,0.1046,1.01
7.105814,0.0344,1.0058,0.0828,1.01
7.118364,0.0305,1.0041,0.0882,1.01
7.136535,0.0271,1.0021,0.0899,1.01
7.170496,0.0308,1.0026,0.0870,1.01
7.185674,0.0318,0.9999,0.0848,1.00
7.209723,0.0293,1.0014,0.0796,1.01
7.221870,0.0308,1.0014,0.0838,1.01
7.236048,0.0288,0.9985,0.0855,1.00
7.269298,0.0293,1.0007,0.0865,1.00
7.287082,0.0296,1.0021,0.0858,1.01
7.309784,0.0283,1.0039,0.0833,1.01
7.322337,0.0313,1.0056,0.0811,1.01
7.336496,0.0303,1.0053,0.0787,1.01
7.369975,0.0303,1.0002,0.0828,1.00
7.387270,0.0313,1.0034,0.0811,1.01
7.409561,0.0349,1.0053,0.0762,1.01
7.421699,0.0335,1.0029,0.0774,1.01
7.436545,0.0335,1.0004,0.0760,1.00
7.469953,0.0349,1.0029,0.0728,1.01
7.488502,0.0320,1.0012,0.0735,1.00
7.509746,0.0330,1.0021,0.0767,1.01
7.519934,0.0320,1.0012,0.0774,1.00
7.537442,0.0305,1.0012,0.0767,1.00
7.570764,0.0269,1.0063,0.0704,1.01
7.587691,0.0286,1.0034,0.0708,1.01
7.609748,0.0276,1.0029,0.0708,1.01
7.623699,0.0293,1.0036,0.0799,1.01
7.653438,0.0279,1.0036,0.0738,1.01
7.671753,0.0332,1.0014,0.0992,1.01
7.689062,0.0340,1.0014,0.0591,1.00
7.711169,0.0318,1.0029,0.0613,1.01
7.721554,0.0254,1.0092,0.0660,1.01
7.754365,0.0337,1.0029,0.0735,1.01
7.771980,0.0325,1.0078,0.0774,1.01
7.789186,0.0298,1.0041,0.0823,1.01
7.810979,0.0288,0.9980,0.0789,1.00
7.838134,0.0235,1.0039,0.0801,1.01
7.855541,0.0242,1.0024,0.0809,1.01
7.871873,0.0249,0.9990,0.0792,1.00
7.894824,0.0264,0.9970,0.0826,1.00
7.903886,0.0261,0.9985,0.0821,1.00
7.939315,0.0215,1.0075,0.0479,1.01
7.955092,0.0247,1.0041,0.0875,1.01
7.971763,0.0210,1.0065,0.0630,1.01
7.993573,0.0288,1.0039,0.0860,1.01
8.005777,0.0276,1.0029,0.0838,1.01
8.039711,0.0279,1.0056,0.0845,1.01
8.055586,0.0279,1.0039,0.0828,1.01
8.073018,0.0264,1.0031,0.0811,1.01
8.093831,0.0293,1.0017,0.0789,1.01
8.111200,0.0298,0.9982,0.0816,1.00
8.147861,0.0261,1.0026,0.0765,1.01
8.148335,0.0261,1.0026,0.0765,1.01
8.171836,0.0264,1.0048,0.0772,1.01
8.191385,0.0227,1.0014,0.0748,1.00
8.205845,0.0235,0.9997,0.0772,1.00
8.239327,0.0293,1.0031,0.0767,1.01
