time,gFx,gFy,gFz,TgF
11.286453,0.0298,-0.0247,0.9992,1
11.305965,0.0279,-0.0242,0.9789,0.98
11.335797,0.0452,-0.0205,1.0019,1
11.351714,0.0322,-0.0303,0.9843,0.99
11.368973,0.0247,-0.0203,0.9469,0.95
11.385026,0.0396,-0.0139,1.008,1.01
11.406637,0.0315,-0.0252,1.0002,1
11.434384,0.0349,-0.0171,0.9828,0.98
11.451948,0.0276,-0.0242,0.9985,1
11.468866,0.0254,-0.032,0.9946,1
11.489429,0.0261,-0.0357,0.9929,0.99
11.519092,0.0318,-0.0249,0.9924,0.99
11.535274,0.0315,-0.0254,0.9892,0.99
11.552919,0.032,-0.0242,0.9826,0.98
11.56934,0.0327,-0.0247,0.9848,0.99
11.592417,0.0381,-0.0227,0.9775,0.98
11.618819,0.0276,-0.0247,0.9868,0.99
11.636459,0.0349,-0.0193,0.9491,0.95
11.657056,0.0364,-0.0186,0.9992,1
11.67067,0.0332,-0.0261,1.0073,1.01
11.690657,0.0344,-0.0276,0.9914,0.99
11.719261,0.032,-0.0222,0.9897,0.99
11.737123,0.034,-0.0264,0.9929,0.99
11.753347,0.0347,-0.0271,0.9877,0.99
11.770652,0.034,-0.0261,0.9858,0.99
11.788153,0.0322,-0.0225,0.9809,0.98
11.808132,0.0313,-0.0205,0.9902,0.99
11.837532,0.0313,-0.0213,0.9858,0.99
11.853379,0.0303,-0.0215,0.9863,0.99
11.871118,0.0293,-0.0205,0.9868,0.99
11.887452,0.0288,-0.021,0.986,0.99
11.90917,0.0332,-0.0217,0.9841,0.98
11.937413,0.0332,-0.0252,0.989,0.99
11.953497,0.0342,-0.0242,0.9897,0.99
11.970938,0.033,-0.0237,0.9877,0.99
11.992979,0.0332,-0.0215,0.9875,0.99
12.020273,0.0332,-0.023,0.9877,0.99
12.037375,0.0335,-0.0213,0.988,0.99
12.054357,0.0352,-0.0227,0.9877,0.99
12.072275,0.033,-0.0215,0.9899,0.99
12.110615,0.0308,-0.022,0.9853,0.99
12.126909,0.0313,-0.021,0.9885,0.99
12.137709,0.034,-0.0203,0.9914,0.99
12.154968,0.0313,-0.0237,0.9797,0.98
12.171289,0.0318,-0.022,0.9833,0.98
12.192894,0.0303,-0.0225,0.998,1
12.221487,0.0325,-0.0215,0.9792,0.98
12.238046,0.0401,-0.0237,1.0014,1
12.255531,0.0379,-0.0271,0.9909,0.99
12.271623,0.0283,-0.0261,0.9491,0.95
12.294638,0.0398,-0.0178,0.9968,1
12.321325,0.0283,-0.0203,0.9789,0.98
12.339402,0.0349,-0.0166,0.9858,0.99
12.354768,0.0386,-0.023,1.0017,1
12.389371,0.0257,-0.0347,0.9931,0.99
12.410862,0.0274,-0.0318,0.9904,0.99
12.421877,0.03,-0.031,0.9926,0.99
12.43883,0.034,-0.0271,0.9904,0.99
12.455818,0.0362,-0.0271,0.9865,0.99
12.488762,0.0335,-0.0266,0.9843,0.99
12.519104,0.0359,-0.0217,0.9865,0.99
12.526101,0.0325,-0.0215,1.0087,1.01
12.539904,0.0296,-0.0266,0.9799,0.98
12.556681,0.0347,-0.0264,0.9697,0.97
12.590656,0.0381,-0.03,1.0063,1.01
12.612793,0.0349,-0.0274,0.9916,0.99
12.625537,0.0322,-0.0249,0.9853,0.99
12.639409,0.03,-0.0252,0.9916,0.99
12.673755,0.0332,-0.0291,0.9836,0.98
12.691647,0.0305,-0.0293,0.9838,0.98
12.711406,0.0344,-0.0254,0.9819,0.98
12.725289,0.0337,-0.0247,0.9916,0.99
12.740574,0.031,-0.0244,0.9885,0.99
12.773344,0.0335,-0.023,0.9855,0.99
12.806596,0.0344,-0.0254,0.9853,0.99
12.814515,0.0337,-0.0269,0.985,0.99
12.82304,0.0332,-0.0264,0.985,0.99
12.840884,0.0342,-0.0254,0.987,0.99
12.874966,0.0315,-0.0237,0.9885,0.99
12.8923,0.034,-0.0254,0.9865,0.99
12.913664,0.0364,-0.0264,0.9877,0.99
12.923065,0.0349,-0.0274,0.987,0.99
12.957803,0.0357,-0.0257,0.9882,0.99
12.974155,0.0322,-0.0247,0.9868,0.99
13.009457,0.0298,-0.0254,0.9865,0.99
13.009661,0.0298,-0.0254,0.9865,0.99
13.030574,0.0322,-0.0261,0.9885,0.99
13.056674,0.0325,-0.0261,0.9926,0.99
13.073852,0.033,-0.0259,0.986,0.99
13.094005,0.0313,-0.0244,0.9875,0.99
13.106825,0.0296,-0.0235,0.9868,0.99
13.124824,0.0313,-0.0254,0.9902,0.99
13.158042,0.0298,-0.0276,0.9821,0.98
13.176545,0.0325,-0.0271,0.9965,1
13.191511,0.0298,-0.0276,0.9933,0.99
13.214284,0.032,-0.0269,0.9936,0.99
13.241464,0.0396,-0.0303,0.9924,0.99
13.260148,0.0305,-0.0274,0.9506,0.95
13.275852,0.0362,-0.0193,0.9753,0.98
13.29729,0.0359,-0.0213,1.0078,1.01
13.308029,0.031,-0.0225,0.9838,0.98
13.326625,0.0359,-0.022,0.9887,0.99
13.359478,0.0283,-0.0337,0.9955,1
13.377116,0.0237,-0.033,0.9921,0.99
13.393138,0.0254,-0.0315,0.9909,0.99
13.414549,0.0305,-0.0264,0.9931,0.99
13.442895,0.0357,-0.0271,0.985,0.99
13.460211,0.0332,-0.0274,0.9826,0.98
13.477194,0.0349,-0.0261,0.9826,0.98
13.493249,0.0313,-0.0239,0.9802,0.98
13.513764,0.0352,-0.021,0.998,1
13.543334,0.0354,-0.0252,0.9565,0.96
13.559892,0.0381,-0.021,0.9855,0.99
13.577154,0.0352,-0.0259,1.0063,1.01
13.59348,0.0393,-0.0286,0.9999,1
13.61279,0.0357,-0.0271,0.9909,0.99
13.643471,0.0305,-0.0249,0.9943,1
13.659687,0.0344,-0.0264,0.9843,0.99
13.677229,0.0315,-0.0274,0.9826,0.98
13.69757,0.0308,-0.0249,0.9848,0.99
13.716918,0.03,-0.0237,0.9887,0.99
13.743289,0.032,-0.0247,0.9848,0.99
13.761231,0.0313,-0.0198,0.9831,0.98
13.777458,0.0296,-0.0213,0.9875,0.99
13.7987,0.0322,-0.0217,0.988,0.99
13.809987,0.0283,-0.023,0.987,0.99
13.843682,0.0315,-0.0232,0.986,0.99
