time,gFx,gFy,gFz,TgF
7.168234,-0.0437,1.0156,0.1307,1.02
7.185804,-0.0227,1.0390,0.1029,1.04
7.202292,-0.0293,1.0522,0.0520,1.05
7.222502,-0.0537,1.0637,0.0032,1.07
7.242486,-0.0965,1.0776,0.0415,1.08
7.268846,-0.1016,1.0991,0.1314,1.11
7.286943,-0.0325,1.1302,0.1725,1.14
7.307595,0.0501,1.1456,0.2133,1.17
7.327677,0.0955,1.1534,0.1644,1.17
7.352801,-0.0186,1.0566,-0.0860,1.06
7.368950,-0.0520,0.9968,-0.2184,1.02
7.387303,0.0415,1.0246,-0.2306,1.05
7.402803,0.1454,1.0942,-0.1739,1.12
7.424237,0.3005,1.1419,-0.0889,1.18
7.444712,0.3071,1.1343,-0.0293,1.18
7.470132,-0.0616,1.1182,-0.0027,1.12
7.486350,-0.2221,1.0999,-0.0156,1.12
7.509544,-0.2573,1.0156,-0.0914,1.05
7.523396,-0.1923,0.9249,-0.1385,0.95
7.553641,0.0044,0.7383,-0.0154,0.74
7.569656,0.0760,0.7319,0.0999,0.74
7.586227,0.1344,0.7422,0.1647,0.77
7.604807,0.1945,0.8067,0.1586,0.84
7.635854,0.1820,0.9166,0.0596,0.94
7.653345,0.1478,0.9416,-0.0066,0.95
7.669653,0.1182,0.9511,-0.0352,0.96
7.688159,0.1173,0.9518,-0.0127,0.96
7.705092,0.1341,0.9374,0.0608,0.95
7.726230,0.1671,0.9201,0.1278,0.94
7.753994,0.1319,0.9648,0.1248,0.98
7.771423,0.0804,1.0437,0.1073,1.05
7.787720,0.0630,1.1133,0.0682,1.12
7.826329,0.0716,1.1780,-0.0298,1.18
7.843636,0.0364,1.2049,0.0235,1.21
7.854438,0.0137,1.2401,0.0716,1.24
7.870795,-0.0125,1.3063,0.1632,1.32
7.888544,0.0437,1.3276,0.1625,1.34
7.927621,0.0523,0.9684,-0.2543,1.00
7.941948,-0.0682,0.8775,-0.2521,0.92
7.954403,-0.1361,0.8775,-0.1952,0.91
7.971998,-0.1488,0.9890,-0.1302,1.01
8.010692,0.0418,1.1512,-0.0977,1.16
8.011554,0.0589,1.1502,-0.0997,1.16
8.032838,0.1869,1.1250,-0.1138,1.15
8.055831,0.1818,1.0327,-0.1016,1.05
8.072775,0.1241,0.9396,-0.0618,0.95
8.111336,-0.1190,0.7478,0.0073,0.76
8.111822,-0.1190,0.7478,0.0073,0.76
8.137804,-0.1551,0.7380,0.0342,0.75
8.155501,-0.1400,0.7696,0.0398,0.78
8.172289,-0.0970,0.7972,0.0266,0.80
8.212252,-0.1051,0.9589,-0.0200,0.96
8.226890,-0.1253,0.9958,-0.0567,1.01
8.240554,-0.1295,1.0119,-0.0853,1.02
8.256562,-0.1036,1.0170,-0.0684,1.02
8.273149,-0.0789,1.0163,-0.0088,1.02
8.307621,-0.0249,1.0271,0.1268,1.04
8.327306,0.0039,1.0476,0.1490,1.06
8.347164,-0.0164,1.0837,0.1041,1.09
8.356217,-0.0283,1.0979,0.0657,1.10
8.390052,-0.1087,1.1162,-0.0100,1.12
8.407650,-0.1375,1.1077,0.0415,1.12
8.428162,-0.0713,1.1211,0.1126,1.13
8.448260,0.0049,1.1546,0.1786,1.17
8.456062,0.0181,1.1663,0.1847,1.18
8.490356,0.0872,1.1126,-0.1244,1.12
